GAIpos,lemp,HHI,ltdc,lni,lprod
2.5073116,.5681507,.61464345,8.8398247,12.486733,12.512471
.84879398,3.4177268,.78961235,8.2435274,12.826979,12.837147
2.3851874,4.1743875,.85424769,8.4524498,12.102191,12.127856
.48444641,.34924743,1,7.3255568,12.204637,12.212212
.77720463,.39810476,1,8.244072,9.6196651,9.8449574
1.9007409,2.0918641,1,8.9095135,11.373675,11.455329
1.5149494,1.0862023,.66555649,8.2008753,12.039433,12.06073
.52582967,3.6428356,1,8.2396107,11.37259,11.415255
.46328998,.69214666,1,8.6959324,12.723976,12.741629
.68731183,.2646693,1,8.9338837,11.317972,11.406141
1.1506019,.6709016,1,7.5400472,10.899157,10.933331
1.2938826,2.4849067,.49105829,9.0665493,12.020473,12.071295
3.1946235,2.4248028,1,9.4483089,15.072171,15.075775
.35519576,4.0000339,1,.00099954696,16.49452,16.49452
.60657072,3.7909846,1,8.1927729,11.386387,11.426591
.70551318,1.2928075,.83877414,7.8714037,12.100542,12.115002
1.9814819,.024692612,1,8.4095049,11.506488,11.550682
.1614821,.77840704,1,8.9497671,10.347832,10.568632
1.4342084,2.3513753,1,8.6556311,11.956903,11.993078
.9923622,.30968815,1,8.2931814,9.3783379,9.6694012
.68731183,.6205765,1,8.4678087,12.507858,12.525302
.46328998,1.5547705,.83765256,8.7486887,11.093564,11.185102
.46328998,1.4414926,1,8.2792816,11.456274,11.497138
2.4842319,.82549036,1,7.6391387,10.075927,10.159755
1.0698607,2.3125355,.56892413,9.2610054,13.765936,13.77693
.24222314,.044016887,1,8.7715721,11.469023,11.534226
2.4265707,.17142911,1,7.7024255,11.333739,11.359876
1.0284774,1.0999447,1,8.1859388,11.925755,11.949235
.54403102,2.4652989,.82003534,7.8565392,10.146656,10.243106
1.6764315,3.1696856,.66768891,8.4283972,10.692778,10.791622
.24222314,1.9362926,1,7.5129094,10.720348,10.760012
.54403102,1.3614893,1,8.9122591,13.636784,13.645619
1.3212358,3.3322046,1,8.3401947,11.120392,11.18057
.70551318,.038258713,1,6.2904048,10.028533,10.052052
1.9492503,1.8983692,.91243154,8.3889761,10.042539,10.21764
2.9201689,1.1939225,.77831602,8.7144918,13.985198,13.990325
2.7909184,1.9714386,.5786323,8.7803526,11.485147,11.549889
.9709183,2.0541236,.95024246,11.125949,13.894938,13.955775
.78625429,.45234868,1,8.1384602,10.505771,10.595366
.080741048,1.0296195,1,6.6970792,9.1548624,9.2370186
1.3212358,1.7227666,1,8.6968946,12.451373,12.474516
.94773644,.36810932,1,7.24684,10.931726,10.956515
1.9814819,.56246889,1,8.2932138,9.6268768,9.8607712
3.3974891,1.7277541,1,7.8706093,11.814614,11.833799
1.9814819,2.5808985,.69857424,9.9230213,14.224304,14.237764
.1614821,2.4595888,1,8.0263758,12.210974,12.226088
1.7877682,2.9957323,1,8.7758188,10.251829,10.457663
1.6978754,4.0584235,.53720099,9.1474075,13.132316,13.150739
2.3135979,1.9021075,.59001493,8.6674261,12.934168,12.948098
3.9233186,2.3887627,.60582739,10.6621,14.620199,14.639119
.1614821,3.9906492,1,10.000528,12.938775,12.990378
3.1230342,3.713572,.52477103,9.4016113,13.30674,13.326678
1.0698607,1.031047,1,8.7043257,10.442697,10.60465
1.3534672,.90987015,.50043887,7.7882524,10.977261,11.017647
.080741048,.64185387,1,7.4692435,11.421847,11.44087
2.1247628,2.0412204,1,8.5958252,10.735302,10.84659
.40370536,1.0647107,1,7.170711,10.010531,10.067324
1.4374509,1.1899753,1,8.741354,10.307318,10.497018
4.1241589,.94933861,1,8.8007402,11.869411,11.914845
2.062223,3.4781585,.60820425,8.4555025,11.711109,11.748942
1.798556,.89404511,1,8.3461695,10.75304,10.839307
2.5164633,3.5667119,.68009061,9.4711294,13.169885,13.194338
8.3792295,.83290911,.80838698,8.6042795,11.018641,11.10429
.62477207,1.4648745,1,8.59548,12.040899,12.072292
.32296419,1.2270055,1,7.43083,11.798954,11.811549
.62477207,2.3978953,1,8.0978804,13.62862,13.632575
.46328998,.44468582,1,8.8418427,10.808508,10.939468
1.5361059,4.1026435,.50948226,9.3540802,12.868649,12.897976
1.0698607,1.954445,1,8.2938099,12.976474,12.985685
.080741048,1.3937664,1,7.0918527,12.203372,12.209381
1.7571727,.82417542,1,8.1071339,10.682423,10.755795
3.47823,1.9315214,.56820256,9.1266718,13.556741,13.568584
.70551318,.50862318,.71725762,7.7172518,9.0510321,9.2849016
3.0009098,4.0217738,.8750087,10.008727,14.479744,14.491115
.080741048,1.0427471,1,7.2609091,10.986998,11.010798
.080741048,.5359084,1,8.0590849,11.365627,11.401614
.54403102,.67294449,1,6.8919644,10.680815,10.703184
.90837866,2.3795462,.72202253,8.7267609,12.307429,12.334906
2.062223,2.0412204,1,8.5271158,12.445356,12.465037
.080741048,.36116484,1,7.8803639,10.307062,10.391705
.32296419,3.2386785,1,8.1319904,12.133416,12.15154
1.9814819,2.752131,.93659854,9.454855,14.675584,14.680973
.68731183,2.3269849,1,8.2149286,10.610094,10.697333
.60657072,.78845733,1,10.66031,11.176063,11.644221
1.3749111,1.9459101,1,8.3534279,9.9167824,10.106934
1.6764315,.60486227,1,7.7060323,9.3024025,9.4869146
2.9293203,.32642189,1,7.8174562,9.2609386,9.4729033
.52582967,.17563257,1,8.0487099,11.603999,11.632172
1.0698607,1.3676211,1,8.7062778,12.402627,12.427138
1.3749111,.062974796,1,8.2246456,10.165608,10.299759
4.0454431,3.1527359,1,9.1633558,12.468431,12.50447
.90837866,2.655282,.85886461,7.6721492,10.557764,10.612082
1.0516593,1.0616025,1,7.9377842,10.243952,10.338937
2.062223,.11332869,1,7.2429733,10.294583,10.340782
.24222314,.028587457,1,7.2949686,9.8430119,9.9183369
1.5956905,.78845733,1,6.7981873,7.0875735,7.6464596
2.9078765,2.3513753,1,9.5474033,15.535058,15.537564
.080741048,1.9936113,1,8.3146486,11.128953,11.187171
.98911971,4.4248466,1,9.4359732,15.849868,15.851505
1.6474425,.59000641,1,8.2619495,8.5060644,9.0845852
1.9400986,2.9957323,.67925578,9.1599979,13.454542,13.468093
3.3167479,1.165024,1,8.0085325,9.3244724,9.562088
1.0698607,1.0057658,1,7.8572822,9.4685936,9.6506033
.54403102,.24607852,1,8.9829941,11.077465,11.193589
2.062223,1.1314021,1,9.0999775,13.222013,13.238094
.35519576,1.9600948,1,8.4618301,11.262176,11.321188
3.8517294,2.0668628,1,8.8198643,12.064269,12.10252
2.7909184,2.0541236,.84517634,8.9935589,13.723762,13.732548
2.4265707,.19721016,1,8.0516214,9.9258852,10.068658
1.9814819,1.5040774,.54172051,8.2457733,10.594992,10.686152
.46328998,1.6183977,1,6.9857044,10.65012,10.675417
1.4556522,1.5368673,1,7.8259211,10.400295,10.473733
.62477207,2.0215476,1,8.6287317,12.944832,12.958096
1.6096185,2.2407098,1,9.781292,13.495766,13.519842
.98911971,.60976559,.94075686,8.5109282,11.15607,11.224658
.90837866,.73812056,.63101804,8.2309551,11.149882,11.202467
1.9814819,1.3491116,1,7.7827249,10.160788,10.249467
3.6166325,.20945023,1,7.7891059,10.783336,10.832197
.080741048,.66423315,1,7.6448679,7.9370174,8.4947214
.68731183,.40078753,1,8.0265293,10.399473,10.488588
.46328998,.61896229,1,8.3789091,10.555387,10.662842
1.8199998,.83290911,1,7.6730266,9.4969473,9.6465664
1.8593576,2.8960776,.85280138,8.4970036,12.371573,12.392123
.080741048,.30306318,1,8.0589752,10.144012,10.261175
.080741048,.038258713,1,8.0101748,10.827674,10.885712
2.0713747,1.3350011,1,7.5581036,7.5793381,8.2619247
1.7070272,.01093994,1,8.5777197,10.884835,10.979734
2.2237053,3.6635616,.96140164,8.8109674,12.719897,12.73976
2.3458295,3.8360054,.71261781,9.5842905,14.730201,14.736007
1.8199998,.98394936,1,8.8244314,9.9505939,10.23146
.90837866,1.0760258,1,10.019042,12.631696,12.702471
3.8819354,.73092455,1,7.3360863,10.624809,10.661431
1.3153265,2.0237968,1,7.1773338,9.3775206,9.482585
.90837866,2.451005,1,7.5277033,10.239626,10.303924
2.4265707,2.9444389,.33332849,8.8635302,12.36422,12.39395
2.3458295,2.6026897,1,8.8544207,12.617082,12.640038
2.1521158,.4725005,.50172359,6.8198419,9.707675,9.7618761
1.6978754,2.3978953,1,8.4117889,11.457419,11.503889
2.4265707,2.8033605,1,8.7164097,11.282153,11.356204
.91162109,2.4927094,1,9.4784689,13.584676,13.601011
1.3749111,1.3331573,1,7.1036429,12.253983,12.259764
1.0698607,.91629076,1,9.2919025,9.8605108,10.309235
.60657072,.2631332,1,7.6356187,9.2477322,9.4296083
3.0331414,.26620305,1,8.2461309,10.559893,10.654192
1.3534672,3.0106208,.48770669,8.4596987,12.231477,12.254228
.24222314,.13190506,1,8.4312143,8.7306366,9.2852373
1.4556522,.94351673,.96731561,8.3813534,9.0160675,9.4413919
4.1838455,.4054651,1,3.5742166,10.96623,10.966846
1.4159049,2.6461749,.39160135,8.7018623,15.243187,15.244629
1.3673954,2.2512918,1,8.7197952,11.695533,11.745284
